Continent,Count,time_depth_axis,time_depth_axis_norm,time_structure_axis,time_structure_axis_norm,Diversity_pattern_score_norm,Unique_hap_score_norm,All_score_raw,All_score,Class_label
Africa,300,0.0583358097421191,0.30991181417208613,0.6427944863830442,0.659642861060948,0.3555636528834888,0.46656168759729977,3.3810583192910286,0.41573991794605436,Middle_like
Central_Asia,299,0.0418980044234634,0.1843624075245066,-2.1518174949948072,0.08417909177789029,0.1594227100966299,0.11887507934946057,1.1841056030998975,0.13471033669795535,Mix_like
Southeast_Asia,301,0.1355148644424311,0.9184867836276824,1.5090230086117633,0.8329803749634166,0.9142149004436109,0.8969827153794666,7.15110550026064,0.9061144836280044,Origin_like
