ID,Continent,Haplogroup
Public_sample391,East_Asia,A
Public_sample392,East_Asia,A+152
Public_sample393,East_Asia,A+152
Public_sample394,East_Asia,A+152
Public_sample395,North_Asia,A+152
Public_sample396,North_Asia,A+152
Public_sample397,North_Asia,A+152
Public_sample398,North_Asia,A+152
Public_sample399,North_Asia,A+152
Public_sample400,North_Asia,A+152
Public_sample401,North_Asia,A+152
Public_sample402,North_Asia,A+152
Public_sample403,North_Asia,A+152
Public_sample404,Southeast_Asia,A+152
Public_sample405,Southeast_Asia,A+152
Public_sample406,Southeast_Asia,A+152
Public_sample407,Southeast_Asia,A+152
Public_sample408,Southeast_Asia,A+152
Public_sample409,Southeast_Asia,A+152
Public_sample410,Southeast_Asia,A+152
Public_sample411,,A+152
Public_sample412,East_Asia,A+152+16362
Public_sample413,East_Asia,A+152+16362
Public_sample414,Central_Asia,A+152+16362
Public_sample415,South_Asia,A+152+16362
Public_sample416,South_Asia,A+152+16362
Public_sample417,South_Asia,A+152+16362
Public_sample418,South_Asia,A+152+16362
Public_sample419,South_Asia,A+152+16362
Public_sample420,South_Asia,A+152+16362
Public_sample421,South_Asia,A+152+16362
Public_sample422,South_Asia,A+152+16362
Public_sample423,South_Asia,A+152+16362
Public_sample424,South_Asia,A+152+16362
Public_sample425,South_Asia,A+152+16362
Public_sample426,South_Asia,A+152+16362
Public_sample427,South_Asia,A+152+16362
Public_sample428,South_Asia,A+152+16362
Public_sample429,South_Asia,A+152+16362
Public_sample430,South_Asia,A+152+16362
Public_sample431,South_Asia,A+152+16362
Public_sample432,South_Asia,A+152+16362
Public_sample433,South_Asia,A+152+16362
Public_sample434,South_Asia,A+152+16362
Public_sample435,South_Asia,A+152+16362
Public_sample436,South_Asia,A+152+16362
Public_sample437,South_Asia,A+152+16362
Public_sample438,South_Asia,A+152+16362
Public_sample439,South_Asia,A+152+16362
Public_sample440,South_Asia,A+152+16362
Public_sample441,South_Asia,A+152+16362
Public_sample442,South_Asia,A+152+16362
Public_sample443,South_Asia,A+152+16362
Public_sample444,South_Asia,A+152+16362
Public_sample445,South_Asia,A+152+16362
Public_sample446,South_Asia,A+152+16362
Public_sample447,South_Asia,A+152+16362
Public_sample448,South_Asia,A+152+16362
Public_sample449,South_Asia,A+152+16362
Public_sample450,South_Asia,A+152+16362
Public_sample451,South_Asia,A+152+16362
Public_sample452,South_Asia,A+152+16362
Public_sample453,South_Asia,A+152+16362
Public_sample454,South_Asia,A+152+16362
Public_sample455,South_Asia,A+152+16362
Public_sample456,South_Asia,A+152+16362
Public_sample457,East_Asia,A+152+16362
Public_sample458,East_Asia,A+152+16362
Public_sample459,East_Asia,A+152+16362
Public_sample460,East_Asia,A+152+16362
Public_sample461,East_Asia,A+152+16362
Public_sample462,East_Asia,A+152+16362
Public_sample463,East_Asia,A+152+16362
Public_sample464,East_Asia,A+152+16362
Public_sample465,East_Asia,A+152+16362
Public_sample466,East_Asia,A+152+16362
Public_sample467,East_Asia,A+152+16362
Public_sample468,East_Asia,A+152+16362
Public_sample469,East_Asia,A+152+16362
Public_sample470,East_Asia,A+152+16362
Public_sample471,East_Asia,A+152+16362
Public_sample472,East_Asia,A+152+16362
Public_sample473,East_Asia,A+152+16362
Public_sample474,East_Asia,A+152+16362
Public_sample475,East_Asia,A+152+16362
Public_sample476,East_Asia,A+152+16362
Public_sample477,East_Asia,A+152+16362
Public_sample478,East_Asia,A+152+16362
Public_sample479,East_Asia,A+152+16362
Public_sample480,East_Asia,A+152+16362
Public_sample481,East_Asia,A+152+16362
Public_sample482,East_Asia,A+152+16362
Public_sample483,East_Asia,A+152+16362
Public_sample484,East_Asia,A+152+16362
Public_sample485,East_Asia,A+152+16362
Public_sample486,East_Asia,A+152+16362
Public_sample487,East_Asia,A+152+16362
Public_sample488,East_Asia,A+152+16362
Public_sample489,East_Asia,A+152+16362
Public_sample490,East_Asia,A+152+16362
Public_sample491,East_Asia,A+152+16362
Public_sample492,East_Asia,A+152+16362
Public_sample493,East_Asia,A+152+16362
Public_sample494,East_Asia,A+152+16362
Public_sample495,East_Asia,A+152+16362
Public_sample496,East_Asia,A+152+16362
Public_sample497,East_Asia,A+152+16362
Public_sample498,East_Asia,A+152+16362
Public_sample499,East_Asia,A+152+16362
Public_sample500,East_Asia,A+152+16362
Public_sample501,East_Asia,A+152+16362
Public_sample502,East_Asia,A+152+16362
Public_sample503,East_Asia,A+152+16362
Public_sample504,East_Asia,A+152+16362
Public_sample505,East_Asia,A+152+16362
Public_sample506,East_Asia,A+152+16362
Public_sample507,East_Asia,A+152+16362
Public_sample508,East_Asia,A+152+16362
Public_sample509,East_Asia,A+152+16362
Public_sample510,East_Asia,A+152+16362
Public_sample511,East_Asia,A+152+16362
Public_sample512,East_Asia,A+152+16362
Public_sample513,East_Asia,A+152+16362
Public_sample514,East_Asia,A+152+16362
Public_sample515,East_Asia,A+152+16362
Public_sample516,East_Asia,A+152+16362
Public_sample517,East_Asia,A+152+16362
Public_sample518,East_Asia,A+152+16362
Public_sample519,East_Asia,A+152+16362
Public_sample520,East_Asia,A+152+16362
Public_sample521,East_Asia,A+152+16362
Public_sample522,East_Asia,A+152+16362
Public_sample523,East_Asia,A+152+16362
Public_sample524,East_Asia,A+152+16362
Public_sample525,East_Asia,A+152+16362
Public_sample526,East_Asia,A+152+16362
Public_sample527,East_Asia,A+152+16362
Public_sample528,North_Asia,A+152+16362
Public_sample529,North_Asia,A+152+16362
Public_sample530,North_Asia,A+152+16362
Public_sample531,North_Asia,A+152+16362
Public_sample532,North_Asia,A+152+16362
Public_sample533,North_Asia,A+152+16362
Public_sample534,North_Asia,A+152+16362
Public_sample535,North_Asia,A+152+16362
Public_sample536,North_Asia,A+152+16362
Public_sample537,North_Asia,A+152+16362
Public_sample538,North_Asia,A+152+16362
Public_sample539,North_Asia,A+152+16362
Public_sample540,North_Asia,A+152+16362
Public_sample541,North_Asia,A+152+16362
Public_sample542,North_Asia,A+152+16362
Public_sample543,North_Asia,A+152+16362
Public_sample544,North_Asia,A+152+16362
Public_sample545,North_Asia,A+152+16362
Public_sample546,North_Asia,A+152+16362
Public_sample547,North_Asia,A+152+16362
Public_sample548,North_Asia,A+152+16362
Public_sample549,North_Asia,A+152+16362
Public_sample550,North_Asia,A+152+16362
Public_sample551,North_Asia,A+152+16362
Public_sample552,North_Asia,A+152+16362
Public_sample553,North_Asia,A+152+16362
Public_sample554,North_Asia,A+152+16362
Public_sample555,North_Asia,A+152+16362
Public_sample556,North_Asia,A+152+16362
Public_sample557,North_Asia,A+152+16362
Public_sample558,North_Asia,A+152+16362
Public_sample559,North_Asia,A+152+16362
Public_sample560,North_Asia,A+152+16362
Public_sample561,North_Asia,A+152+16362
Public_sample562,North_Asia,A+152+16362
Public_sample563,North_Asia,A+152+16362
Public_sample564,North_Asia,A+152+16362
Public_sample565,North_Asia,A+152+16362
Public_sample566,North_Asia,A+152+16362
Public_sample567,North_Asia,A+152+16362
Public_sample568,North_Asia,A+152+16362
Public_sample569,North_Asia,A+152+16362
Public_sample570,North_Asia,A+152+16362
Public_sample571,North_Asia,A+152+16362
Public_sample572,North_Asia,A+152+16362
Public_sample573,North_Asia,A+152+16362
Public_sample574,North_Asia,A+152+16362
Public_sample575,North_Asia,A+152+16362
Public_sample576,Southeast_Asia,A+152+16362
Public_sample577,East_Asia,A+152+16362
Public_sample578,East_Asia,A+152+16362
Public_sample579,Southeast_Asia,A+152+16362
Public_sample580,Southeast_Asia,A+152+16362
Public_sample581,Southeast_Asia,A+152+16362
Public_sample582,Southeast_Asia,A+152+16362
Public_sample583,Southeast_Asia,A+152+16362
Public_sample584,Southeast_Asia,A+152+16362
Public_sample585,Southeast_Asia,A+152+16362
Public_sample586,Southeast_Asia,A+152+16362
Public_sample587,,A+152+16362
Public_sample588,East_Asia,A+152+16362
Public_sample589,Southeast_Asia,A+152+16362
Public_sample590,Southeast_Asia,A+152+16362
Public_sample591,Southeast_Asia,A+152+16362
Public_sample592,Southeast_Asia,A+152+16362
Public_sample593,Southeast_Asia,A+152+16362
Public_sample594,Southeast_Asia,A+152+16362
Public_sample595,Southeast_Asia,A+152+16362
Public_sample596,Southeast_Asia,A+152+16362
Public_sample597,Southeast_Asia,A+152+16362
Public_sample598,Southeast_Asia,A+152+16362
Public_sample599,Southeast_Asia,A+152+16362
Public_sample600,Southeast_Asia,A+152+16362
Public_sample601,Southeast_Asia,A+152+16362
Public_sample602,Southeast_Asia,A+152+16362
Public_sample603,Southeast_Asia,A+152+16362
Public_sample604,East_Asia,A+152+16362
Public_sample605,East_Asia,A+152+16362
Public_sample606,East_Asia,A+152+16362
Public_sample607,East_Asia,A+152+16362
Public_sample608,East_Asia,A+152+16362
Public_sample609,East_Asia,A+152+16362
Public_sample610,East_Asia,A+152+16362
Public_sample611,East_Asia,A+152+16362
Public_sample612,East_Asia,A+152+16362
Public_sample613,North_Asia,A+152+16362+16189
Public_sample614,North_Asia,A+152+16362+16189
Public_sample615,North_Asia,A+152+16362+16189
Public_sample616,North_Asia,A+152+16362+16189
Public_sample617,North_Asia,A+152+16362+16189
Public_sample618,North_Asia,A+152+16362+16189
Public_sample619,North_Asia,A+152+16362+16189
Public_sample620,East_Asia,A+152+16362+16189
Public_sample621,East_Asia,A+152+16362+16189
Public_sample622,East_Asia,A+152+16362+16189
Public_sample623,East_Asia,A+152+16362+16189
Public_sample624,East_Asia,A+152+16362+16189
Public_sample625,East_Asia,A+152+16362+16189
Public_sample626,East_Asia,A+152+16362+16189
Public_sample627,East_Asia,A+152+16362+16189
Public_sample628,East_Asia,A+152+16362+16189
Public_sample629,Southeast_Asia,A+152+16362+200
Public_sample630,East_Asia,A+152+16362+200
Public_sample631,North_Asia,A+152+16362+200
Public_sample632,North_Asia,A+152+16362+200
Public_sample633,North_Asia,A+152+16362+200
Public_sample634,North_Asia,A+152+16362+200
Public_sample635,North_Asia,A+152+16362+200
Public_sample636,North_Asia,A+152+16362+200
Public_sample637,North_Asia,A+152+16362+200
Public_sample638,North_Asia,A+152+16362+200
Public_sample639,North_Asia,A+152+16362+200
Public_sample640,Southeast_Asia,A+152+16362+200
Public_sample641,Southeast_Asia,A+152+16362+200
Public_sample642,East_Asia,A+152+16362+200
Public_sample643,Southeast_Asia,A+152+16362+200
Public_sample644,Southeast_Asia,A+152+16362+200
Public_sample645,,A+152+16362+200
Public_sample646,East_Asia,A+152+16362+200
Public_sample647,East_Asia,A+152+16362+200
Public_sample648,East_Asia,A1
Public_sample649,,A1
Public_sample650,East_Asia,A1
Public_sample651,East_Asia,A1
Public_sample652,East_Asia,A1
Public_sample653,East_Asia,A1
Public_sample654,East_Asia,A1
Public_sample655,East_Asia,A1
Public_sample656,East_Asia,A1
Public_sample657,East_Asia,A1
Public_sample658,East_Asia,A1
Public_sample659,East_Asia,A1
Public_sample660,East_Asia,A1
Public_sample661,East_Asia,A1
Public_sample662,East_Asia,A1
Public_sample663,East_Asia,A1
Public_sample664,East_Asia,A1
Public_sample665,East_Asia,A1
Public_sample666,East_Asia,A1
Public_sample667,East_Asia,A1
Public_sample668,East_Asia,A1
Public_sample669,East_Asia,A1
Public_sample670,East_Asia,A1
Public_sample671,East_Asia,A1
Public_sample672,East_Asia,A1
Public_sample673,East_Asia,A1
Public_sample674,East_Asia,A1
Public_sample675,East_Asia,A1
Public_sample676,East_Asia,A1
Public_sample677,East_Asia,A1
Public_sample678,East_Asia,A1
Public_sample679,East_Asia,A1
Public_sample680,East_Asia,A1
Public_sample681,East_Asia,A1
Public_sample682,East_Asia,A1
Public_sample683,East_Asia,A1
Public_sample684,East_Asia,A1
Public_sample685,East_Asia,A1
Public_sample686,East_Asia,A1
Public_sample687,East_Asia,A1
Public_sample688,East_Asia,A1
Public_sample689,East_Asia,A1
Public_sample690,East_Asia,A1
Public_sample691,East_Asia,A1
Public_sample692,East_Asia,A1
Public_sample693,East_Asia,A1
Public_sample694,East_Asia,A1
Public_sample695,East_Asia,A1
Public_sample696,East_Asia,A1
Public_sample697,East_Asia,A1
Public_sample698,East_Asia,A1
Public_sample699,East_Asia,A1
Public_sample700,East_Asia,A1
Public_sample701,East_Asia,A1
Public_sample702,East_Asia,A1
Public_sample703,East_Asia,A1
Public_sample704,East_Asia,A1
Public_sample705,East_Asia,A1
Public_sample706,East_Asia,A1
Public_sample707,East_Asia,A1
Public_sample708,East_Asia,A1
Public_sample709,East_Asia,A1
Public_sample710,East_Asia,A1
Public_sample711,East_Asia,A1
Public_sample712,East_Asia,A1
Public_sample713,East_Asia,A1
Public_sample714,East_Asia,A1
Public_sample715,East_Asia,A1
Public_sample716,East_Asia,A1
Public_sample717,East_Asia,A1
Public_sample718,East_Asia,A1
Public_sample719,East_Asia,A1
Public_sample720,East_Asia,A1
Public_sample721,East_Asia,A1
Public_sample722,East_Asia,A1
Public_sample723,East_Asia,A1
Public_sample724,East_Asia,A1
Public_sample725,East_Asia,A1
Public_sample726,East_Asia,A1
Public_sample727,East_Asia,A1
Public_sample728,East_Asia,A1
Public_sample729,East_Asia,A1
Public_sample730,East_Asia,A1
Public_sample731,East_Asia,A1
Public_sample732,East_Asia,A1
Public_sample733,East_Asia,A1
Public_sample734,East_Asia,A1
Public_sample735,North_Asia,A10
Public_sample736,North_Asia,A10
Public_sample737,,A10
Public_sample738,East_Asia,A10
Public_sample739,East_Asia,A10
Public_sample740,East_Asia,A10
Public_sample741,South_Asia,A11
Public_sample742,South_Asia,A11
Public_sample743,North_Asia,A11
Public_sample744,North_Asia,A11
Public_sample745,North_Asia,A11
Public_sample746,North_Asia,A11
Public_sample747,North_Asia,A11
Public_sample748,North_Asia,A11
Public_sample749,East_Asia,A11
Public_sample750,East_Asia,A11
Public_sample751,East_Asia,A11
Public_sample752,East_Asia,A11
Public_sample753,East_Asia,A11
Public_sample754,East_Asia,A11
Public_sample755,East_Asia,A11
Public_sample756,East_Asia,A11
Public_sample757,East_Asia,A11
Public_sample758,East_Asia,A11
Public_sample759,East_Asia,A11
Public_sample760,East_Asia,A11
Public_sample761,East_Asia,A11
Public_sample762,East_Asia,A11
Public_sample763,East_Asia,A11
Public_sample764,East_Asia,A11
Public_sample765,East_Asia,A11
Public_sample766,East_Asia,A11
Public_sample767,East_Asia,A11
Public_sample768,East_Asia,A11
Public_sample769,East_Asia,A11
Public_sample770,East_Asia,A11
Public_sample771,East_Asia,A11
Public_sample772,East_Asia,A11
Public_sample773,East_Asia,A11
Public_sample774,East_Asia,A11
Public_sample775,East_Asia,A11
Public_sample776,East_Asia,A11
Public_sample777,East_Asia,A11
Public_sample778,East_Asia,A11
Public_sample779,East_Asia,A11
Public_sample780,East_Asia,A11
Public_sample781,East_Asia,A11
Public_sample782,East_Asia,A11
Public_sample783,East_Asia,A11
Public_sample784,East_Asia,A11
Public_sample785,East_Asia,A11
Public_sample786,East_Asia,A11
Public_sample787,East_Asia,A11
Public_sample788,East_Asia,A11
Public_sample789,East_Asia,A11
Public_sample790,East_Asia,A11
Public_sample791,East_Asia,A11
Public_sample792,East_Asia,A11
Public_sample793,East_Asia,A11
Public_sample794,East_Asia,A11
Public_sample795,East_Asia,A11
Public_sample796,East_Asia,A11
Public_sample797,East_Asia,A11
Public_sample798,East_Asia,A11
Public_sample799,East_Asia,A11
Public_sample800,Southeast_Asia,A11+16234
Public_sample801,Southeast_Asia,A11+16234
Public_sample802,Southeast_Asia,A11+16234
Public_sample803,Southeast_Asia,A11+16234
Public_sample804,Southeast_Asia,A11+16234
Public_sample805,Southeast_Asia,A11+16234
Public_sample806,Southeast_Asia,A11+16234
Public_sample807,Southeast_Asia,A11+16234
Public_sample808,Southeast_Asia,A11+16234
Public_sample809,Southeast_Asia,A11+16234
Public_sample810,Southeast_Asia,A11+16234
Public_sample811,Southeast_Asia,A11+16234
Public_sample812,East_Asia,A11+16234
Public_sample813,Southeast_Asia,A11+16234
Public_sample814,East_Asia,A11a
Public_sample815,East_Asia,A11a
Public_sample816,East_Asia,A11a
Public_sample817,East_Asia,A11a
Public_sample818,East_Asia,A11a
Public_sample819,East_Asia,A11a
Public_sample820,East_Asia,A11a
Public_sample821,East_Asia,A11a
